,selected_image_indices,value,selected_image_names,selected_images
555,4288,0.035896435,COVID-1592.png,"[[44 49 42 ... 40 42 47]
 [30 30 30 ... 26 26 26]
 [28 27 28 ... 24 24 22]
 ...
 [27 27 26 ... 20 21 22]
 [27 27 26 ... 20 20 22]
 [26 27 26 ... 20 20 22]]"
556,4212,0.035890985,COVID-2107.png,"[[28 24 20 ... 11 12 14]
 [20 17 12 ...  3  5  7]
 [19 16 11 ...  2  4  6]
 ...
 [63 64 65 ... 17 17 17]
 [67 68 69 ... 20 20 21]
 [75 76 77 ... 30 30 30]]"
557,4393,0.035870742,COVID-1258.png,"[[215 194 171 ... 252 250 254]
 [213 192 170 ... 253 251 254]
 [211 192 173 ... 253 251 254]
 ...
 [140  97  52 ... 252 252 253]
 [173 140 106 ... 251 252 254]
 [220 194 169 ... 249 251 253]]"
558,2232,0.035853233,Normal-1627.png,"[[ 46  33  25 ... 255 251 230]
 [ 15  12   9 ... 238 249 230]
 [  4   4   4 ... 178 219 227]
 ...
 [  5   5   5 ...  72 137 181]
 [  5   5   5 ...  72 139 185]
 [  7   7   6 ...  70 140 189]]"
559,6082,0.03584066,Lung_Opacity-2309.png,"[[  2   3   2 ...   2   3   2]
 [  3   3   3 ...   3   3   3]
 [  2   3   3 ...   3   3   2]
 ...
 [107 121 122 ... 112 106  87]
 [103 117 119 ... 104 109  94]
 [ 89 103 107 ...  87  91  88]]"
560,1025,0.035835236,Normal-1952.png,"[[ 89  67  51 ... 189 190 180]
 [ 59  41  31 ... 170 173 165]
 [ 35  26  20 ... 110 119 117]
 ...
 [132 142 148 ... 211 216 213]
 [137 145 153 ... 211 217 214]
 [142 150 158 ... 212 218 214]]"
561,5571,0.035819463,COVID-1333.png,"[[159 165 180 ... 170 169 172]
 [152 156 161 ... 168 168 168]
 [145 148 151 ... 166 165 166]
 ...
 [178 186 188 ... 185 189 199]
 [181 187 201 ... 187 191 199]
 [195 187 199 ... 193 191 190]]"
562,6446,0.035808064,Lung_Opacity-1998.png,"[[141  94  50 ...  41  41  38]
 [101  65  49 ...  49  48  44]
 [ 51  48  47 ...  49  48  44]
 ...
 [152 225 236 ... 154 147 128]
 [150 221 232 ... 154 145 127]
 [131 193 203 ... 134 128 111]]"
563,3638,0.035804532,COVID-1811.png,"[[ 75  57  40 ...  59  45  26]
 [135 120  92 ...  57  47  30]
 [123 142 140 ...  50  43  28]
 ...
 [114 122 123 ... 169 150 122]
 [113 121 121 ... 163 152 127]
 [110 118 118 ... 159 153 130]]"
564,2426,0.035787497,Normal-522.png,"[[  0   0   0 ... 161 201 246]
 [  0   0   0 ... 158 199 243]
 [  0   0   0 ... 159 197 241]
 ...
 [  0   0   0 ...   0   2  14]
 [  0   0   0 ...   0   2  14]
 [  0   0   0 ...   0   2  13]]"
565,7090,0.03578588,Lung_Opacity-258.png,"[[234 236 237 ... 242 242 240]
 [235 237 237 ... 242 242 242]
 [235 236 237 ... 243 243 243]
 ...
 [ 12  11  11 ...  18  32  51]
 [ 11  11  12 ...  19  32  51]
 [ 10  10  10 ...  18  31  50]]"
566,5512,0.035770975,COVID-3209.png,"[[ 31   6   1 ...   0   7  32]
 [ 30   6   1 ...   0   8  32]
 [ 31   6   1 ...   0   8  31]
 ...
 [ 42  13   6 ... 191 145 149]
 [ 48  21  16 ... 138 133 132]
 [ 46  24  20 ... 138 132 107]]"
567,2773,0.035757132,Normal-7709.png,"[[103  88  82 ...  11  31 112]
 [ 62  53  49 ...  12  15  27]
 [ 40  37  36 ...  11   9   6]
 ...
 [ 12  23  36 ...  67  62  57]
 [ 12  19  33 ...  65  60  55]
 [ 12  18  31 ...  63  57  52]]"
568,2425,0.035740342,Normal-2006.png,"[[253 250 246 ... 229 230 216]
 [245 243 238 ... 224 225 213]
 [235 231 226 ... 219 220 209]
 ...
 [ 18  18  18 ...  18  18  13]
 [ 18  18  18 ...  19  18  13]
 [ 18  18  18 ...  19  18  13]]"
569,7642,0.035722878,Lung_Opacity-3815.png,"[[  3   4   4 ...   6   6   5]
 [  4   4   4 ...   6   7   6]
 [  3   4   5 ...   5   6   5]
 ...
 [ 43  23   9 ... 147 138 114]
 [ 38  20   8 ... 145 135 111]
 [ 28  17   7 ... 126 117  95]]"
570,7031,0.035720937,Lung_Opacity-4238.png,"[[ 8 10 10 ... 12 12 10]
 [10 11 11 ... 14 14 12]
 [10 11 11 ... 16 15 12]
 ...
 [23 21 21 ... 31 31 28]
 [18 21 20 ... 29 30 28]
 [14 17 14 ... 26 26 25]]"
571,2115,0.03571705,Normal-735.png,"[[16 20 23 ... 80 78 76]
 [ 3  3  4 ... 79 77 74]
 [ 0  0  0 ... 76 74 70]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
572,4741,0.035695847,COVID-466.png,"[[136 133 130 ... 133 196 253]
 [127 129 131 ... 134 197 253]
 [128 130 133 ... 134 197 253]
 ...
 [188 191 196 ... 111 199 254]
 [188 191 196 ... 113 201 254]
 [187 190 196 ... 114 201 254]]"
573,6625,0.035691053,Lung_Opacity-3882.png,"[[ 2  2  2 ...  2  2  2]
 [ 2  2  2 ...  2  2  2]
 [ 2  2  2 ...  2  2  2]
 ...
 [ 3  3  3 ... 15 10  6]
 [ 3  3  3 ... 18 13  8]
 [ 3  3  3 ... 22 15 10]]"
574,8402,0.03568484,Lung_Opacity-5024.png,"[[ 11  12  12 ... 126 129 121]
 [ 13  14  14 ... 138 140 133]
 [ 12  14  14 ... 133 136 129]
 ...
 [ 15  18  18 ...  27  29  27]
 [ 16  19  17 ...  25  26  25]
 [ 13  16  14 ...  21  22  23]]"
575,3873,0.03566531,COVID-358.png,"[[  4   1   0 ...   2   2   2]
 [ 20  31  33 ...   2   2   2]
 [ 52  82  87 ...   2   2   2]
 ...
 [200 203 204 ... 183 181 179]
 [200 203 202 ... 184 182 180]
 [203 203 201 ... 184 182 182]]"
576,176,0.035655633,Normal-342.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 2 0 0]
 [0 0 0 ... 8 5 3]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
577,6231,0.03564982,Lung_Opacity-238.png,"[[  2   3   2 ...   2   1   1]
 [  3   3   2 ...   1   1   1]
 [  2   2   2 ...   1   1   1]
 ...
 [ 11   9   8 ... 173 165 140]
 [ 12  11  11 ... 170 162 136]
 [ 14  17  18 ... 148 140 117]]"
578,4261,0.03564369,COVID-1311.png,"[[13 11 12 ... 12 12 12]
 [ 8  6  6 ...  6  6  6]
 [ 2  3  2 ...  1  1  1]
 ...
 [54 67 80 ...  0  0  0]
 [54 67 80 ...  0  0  0]
 [54 69 82 ...  0  0  0]]"
579,7317,0.035636347,Lung_Opacity-5858.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
580,1662,0.035627626,Normal-973.png,"[[ 0  0  0 ... 41 38 33]
 [ 0  0  0 ... 41 38 33]
 [ 0  0  0 ... 40 37 33]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
581,7147,0.03560955,Lung_Opacity-2093.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [46 72 71 ...  9 17 25]
 [42 65 64 ...  8 13 22]
 [26 40 38 ...  5  8 13]]"
582,7133,0.03559264,Lung_Opacity-250.png,"[[11 18 18 ... 20 19 19]
 [11 19 20 ... 20 21 21]
 [10 18 19 ... 20 20 20]
 ...
 [12  9  9 ... 50 51 51]
 [ 0  6 10 ... 49 49 49]
 [ 5  9 10 ... 33 33 33]]"
583,5959,0.035589203,COVID-2666.png,"[[ 99  69  47 ...  53  64  59]
 [ 85  53  31 ...  25  36  36]
 [ 83  51  30 ...  20  31  32]
 ...
 [ 79  60  45 ... 206 144 122]
 [ 92  77  64 ... 112 109 101]
 [ 82  75  69 ... 102 115  85]]"
584,8409,0.035576478,Lung_Opacity-1144.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
585,6543,0.035550497,Lung_Opacity-984.png,"[[239 237 236 ... 187 188 189]
 [237 236 235 ... 187 187 187]
 [236 236 235 ... 187 187 187]
 ...
 [242 244 245 ... 101 110 135]
 [242 242 243 ...  88  92 127]
 [242 240 241 ...  92  92 102]]"
586,4010,0.035546336,COVID-1283.png,"[[132 131 132 ... 127 127 127]
 [ 25  24  25 ...  20  20  20]
 [ 11   9   9 ...   0   0   0]
 ...
 [147 162 163 ... 160 166 173]
 [158 167 168 ... 164 170 179]
 [204 206 208 ... 207 211 214]]"
587,1033,0.035538048,Normal-2793.png,"[[ 0  0  0 ... 10 10 10]
 [ 0  0  0 ... 18 18 19]
 [ 0  0  0 ... 18 18 18]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
588,6888,0.03553668,Lung_Opacity-3886.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
589,2879,0.03551298,Normal-6672.png,"[[255 255 253 ... 255 251 230]
 [231 206 187 ... 255 251 230]
 [169 136 112 ... 255 251 231]
 ...
 [ 17  17  17 ...  29  52  78]
 [ 18  18  18 ...  29  51  79]
 [ 18  18  18 ...  30  52  80]]"
590,5720,0.035507977,COVID-1581.png,"[[161 161 159 ... 156 143 135]
 [151 163 162 ... 140 134 139]
 [147 161 163 ... 141 133 138]
 ...
 [189 196 200 ... 184 188 192]
 [199 199 201 ... 182 185 185]
 [201 205 200 ... 173 179 176]]"
591,5370,0.035503812,COVID-1889.png,"[[ 61  64  68 ...   1   1   1]
 [ 63  65  66 ...   1   0   1]
 [ 64  66  65 ...   0   0   0]
 ...
 [115 120 124 ...  21  23  24]
 [ 93 104 115 ...  20  22  24]
 [ 34  53  78 ...  19  21  23]]"
592,4112,0.03549044,COVID-597.png,"[[ 44  36  35 ...  27  29  35]
 [ 27  17  15 ...  42  39  32]
 [ 20   7   3 ...  90  72  38]
 ...
 [ 43 123 166 ... 167 131  48]
 [ 40 114 157 ... 157 123  47]
 [ 35  81 111 ... 112  89  40]]"
593,6691,0.03546797,Lung_Opacity-4519.png,"[[  6   9  10 ...  10  10   9]
 [  6  10  11 ...  11  11  11]
 [  6  10  11 ...  11  11  11]
 ...
 [ 42  77 109 ...  31  25  16]
 [ 41  75 110 ...  21  19  15]
 [ 30  55  79 ...  11  11  11]]"
594,7764,0.03545736,Lung_Opacity-5115.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [206 228 231 ...   0   0   0]
 [203 226 229 ...   0   0   0]
 [178 198 200 ...   0   0   0]]"
595,2411,0.035444405,Normal-4518.png,"[[  0   0   0 ...   0   0   1]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  2  10  19 ... 131 140 135]
 [  2  10  18 ... 131 139 133]
 [  2   8  18 ... 131 139 131]]"
596,162,0.035428677,Normal-487.png,"[[ 0  0  0 ... 31 25 21]
 [ 0  0  0 ... 33 26 22]
 [ 0  0  0 ... 34 26 22]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
597,4480,0.03542151,COVID-2631.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
598,3360,0.035415865,COVID-1596.png,"[[ 99 102 120 ... 126 121 121]
 [ 95  94 108 ... 122 117 120]
 [ 93  92  97 ... 121 119 118]
 ...
 [198 189 191 ... 162 156 153]
 [201 195 193 ... 166 160 153]
 [201 199 194 ... 164 163 155]]"
599,7189,0.035393372,Lung_Opacity-5948.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 53  21  11 ... 130 142 141]
 [ 44  17  11 ... 127 138 135]
 [ 22  11   8 ...  82  88  86]]"
600,2721,0.035379827,Normal-2978.png,"[[178 133  98 ... 190 193 183]
 [114  72  42 ... 169 174 166]
 [ 56  28  10 ...  92 105 108]
 ...
 [ 10   7   5 ...  98 117 124]
 [ 12   7   5 ... 102 117 125]
 [ 14   8   5 ... 104 119 127]]"
601,8753,0.035376318,Lung_Opacity-1625.png,"[[ 68  55  45 ... 118 124 125]
 [ 65  52  43 ... 101 114 127]
 [ 64  51  42 ...  85 103 127]
 ...
 [ 92  96 100 ... 118 120 118]
 [ 96 100 104 ... 119 121 118]
 [100 104 107 ... 120 121 118]]"
602,3369,0.03533794,COVID-1242.png,"[[ 0  1  0 ...  0  0  0]
 [ 0  0  0 ...  2  3  2]
 [27 28 27 ...  9  0  1]
 ...
 [ 0  0  0 ...  0  1  1]
 [ 2  1  0 ...  1  0  0]
 [ 2  1  0 ...  2  1  3]]"
603,4674,0.03532653,COVID-2326.png,"[[15  8  7 ... 21 22 29]
 [15  8  7 ... 21 22 29]
 [15  8  7 ... 21 22 29]
 ...
 [81 73 69 ... 73 80 89]
 [82 73 68 ... 74 80 90]
 [80 72 68 ... 74 80 90]]"
604,4915,0.035316844,COVID-1750.png,"[[ 34  34  34 ... 111 151 194]
 [ 50  53  52 ... 109 148 191]
 [ 56  58  61 ... 106 144 188]
 ...
 [136 141 147 ... 162 163 162]
 [154 157 163 ... 166 166 165]
 [166 170 172 ... 170 168 168]]"
605,4777,0.035314336,COVID-1008.png,"[[ 62  64  66 ...  22  21  19]
 [ 57  56  57 ...  23  22  20]
 [ 51  50  50 ...  24  23  21]
 ...
 [111 112 111 ... 130 129 129]
 [111 113 112 ... 118 115 111]
 [109 112 113 ...  50  43  33]]"
606,215,0.035312794,Normal-65.png,"[[0 0 0 ... 7 0 0]
 [0 0 0 ... 4 0 0]
 [0 0 0 ... 1 0 0]
 ...
 [0 0 0 ... 0 1 2]
 [0 0 0 ... 0 1 1]
 [0 0 0 ... 0 1 2]]"
607,7394,0.035309542,Lung_Opacity-405.png,"[[  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 ...
 [101 124 132 ... 142 132 110]
 [ 99 122 131 ... 141 131 110]
 [ 89 109 117 ... 128 121 101]]"
608,648,0.035285402,Normal-6219.png,"[[146 120  98 ... 231 235 217]
 [113  89  69 ... 152 163 163]
 [ 83  62  44 ...  88 103 108]
 ...
 [ 14  12  11 ...  11  15  17]
 [ 15  13  12 ...  12  16  18]
 [ 17  15  14 ...  14  18  20]]"
609,8058,0.035274275,Lung_Opacity-879.png,"[[ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 ...
 [26 27 27 ...  1  1  1]
 [34 33 30 ...  1  1  1]
 [37 35 33 ...  1  1  1]]"
610,6377,0.035271853,Lung_Opacity-892.png,"[[ 3  4  4 ...  2  3  2]
 [ 4  4  4 ...  3  3  3]
 [ 3  4  3 ...  3  3  2]
 ...
 [ 2  2  2 ...  6  0  2]
 [ 2  2  2 ... 23  1  2]
 [ 1  2  2 ... 37  7  3]]"
611,4398,0.035258982,COVID-2.png,"[[194 185 186 ...  82  74  73]
 [193 182 181 ...  86  74  71]
 [197 186 184 ...  91  79  72]
 ...
 [ 96  65  61 ... 111 111 112]
 [ 97  65  62 ... 111 110 111]
 [ 97  65  60 ... 111 110 111]]"
612,2065,0.03525215,Normal-4299.png,"[[ 28  23  21 ...  48  70 130]
 [ 21  19  18 ...  27  35  52]
 [ 18  18  21 ...  25  20  21]
 ...
 [124 123 124 ... 199 217 232]
 [149 149 149 ... 198 218 232]
 [174 174 174 ... 197 217 232]]"
613,1590,0.035250712,Normal-872.png,"[[40 21  9 ...  3  5  4]
 [58 35 14 ...  5  2  4]
 [68 52 28 ...  7  3  5]
 ...
 [ 0  0  0 ...  2  0  0]
 [ 0  0  0 ...  4  0  0]
 [ 0  0  0 ...  6  0  0]]"
614,6416,0.035247095,Lung_Opacity-3283.png,"[[  9  11  11 ...  37  37  34]
 [ 11  14  13 ...  43  43  40]
 [ 10  12  14 ...  42  42  39]
 ...
 [121 138 141 ... 116 112  99]
 [121 139 142 ... 117 113 105]
 [106 121 123 ... 108 105  97]]"
615,2202,0.03523158,Normal-7719.png,"[[174 154 114 ...   0   1   2]
 [136  95  54 ...   0   0   0]
 [ 74  38  13 ...   0   0   0]
 ...
 [ 12   2   0 ...   0   0   0]
 [ 12   2   0 ...   0   0   0]
 [ 13   2   0 ...   0   0   0]]"
616,4073,0.035218704,COVID-1786.png,"[[103 113 101 ...  52  46  41]
 [102 109 111 ...  57  50  45]
 [ 96 106 117 ...  58  55  52]
 ...
 [226 225 223 ... 123 116 111]
 [225 229 221 ... 124 120 112]
 [227 231 226 ... 124 122 115]]"
617,3680,0.03520934,COVID-2710.png,"[[42 47 42 ... 39 38 37]
 [41 47 42 ... 46 45 43]
 [45 53 50 ... 53 52 50]
 ...
 [60 80 86 ... 49 50 48]
 [60 81 90 ... 56 57 55]
 [61 84 91 ... 63 64 63]]"
618,6290,0.035189983,Lung_Opacity-4844.png,"[[  0   0   0 ... 104 107 100]
 [  0   0   0 ... 119 122 114]
 [  0   0   0 ... 125 124 115]
 ...
 [  0   0   0 ...  93  90  83]
 [  0   0   0 ...  87  86  80]
 [  0   0   0 ...  71  71  65]]"
619,5079,0.03518578,COVID-1703.png,"[[137 136 133 ... 186 187 189]
 [131 130 127 ... 188 192 194]
 [128 126 124 ... 194 197 200]
 ...
 [147 146 145 ... 255 255 255]
 [148 147 146 ... 255 255 255]
 [149 149 148 ... 255 255 255]]"
620,7550,0.03517308,Lung_Opacity-5737.png,"[[ 2  4  3 ...  5  5  5]
 [ 2  2  2 ...  5  5  5]
 [ 1  2  2 ...  5  5  5]
 ...
 [32 53 62 ... 12 11 10]
 [33 54 62 ... 11 10  9]
 [25 39 44 ...  7  7  7]]"
621,6777,0.0351705,Lung_Opacity-2799.png,"[[ 5  5  5 ...  5  5  3]
 [ 5  5  5 ...  5  5  3]
 [ 5  5  5 ...  4  4  2]
 ...
 [ 5  5  5 ...  1  0  0]
 [ 5  5  5 ...  8  9  8]
 [ 5  5  5 ... 54 54 50]]"
622,4193,0.035161793,COVID-940.png,"[[145 109 102 ... 116 115 114]
 [104  61  54 ...  68  67  64]
 [ 99  53  47 ...  62  65  61]
 ...
 [209 199 201 ... 168 168 165]
 [220 212 215 ... 187 188 187]
 [245 241 243 ... 237 237 236]]"
623,1331,0.03515463,Normal-4173.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [4 4 4 ... 0 0 0]
 [4 4 4 ... 0 0 0]
 [4 4 4 ... 0 0 0]]"
624,5951,0.035136856,COVID-403.png,"[[62 69 78 ... 67 76 95]
 [40 47 56 ... 42 51 70]
 [28 35 43 ... 28 38 57]
 ...
 [27 28 30 ... 25 38 60]
 [43 44 46 ... 41 52 73]
 [70 71 73 ... 74 80 97]]"
625,459,0.035133395,Normal-3623.png,"[[  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 ...
 [122 137 134 ... 194 163 134]
 [123 137 136 ... 190 160 132]
 [113 125 125 ... 169 142 118]]"
626,5033,0.035124157,COVID-2969.png,"[[155 176 176 ... 115   0   0]
 [154 173 174 ... 115   0   0]
 [151 171 172 ... 112   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
627,8266,0.035119124,Lung_Opacity-3218.png,"[[218 216 212 ... 237 238 236]
 [219 216 212 ... 239 237 235]
 [219 215 212 ... 235 234 232]
 ...
 [146 151 158 ... 219 220 222]
 [146 151 158 ... 219 220 222]
 [145 150 156 ... 219 220 222]]"
628,1647,0.03511391,Normal-1021.png,"[[23 33 42 ...  0  0  0]
 [23 32 41 ...  0  0  0]
 [23 32 40 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
629,2556,0.03509503,Normal-6825.png,"[[249 247 243 ... 231 232 216]
 [248 245 241 ... 227 228 214]
 [242 239 234 ... 223 223 211]
 ...
 [ 52  30  21 ...  21  32  52]
 [ 53  30  21 ...  22  33  53]
 [ 54  31  21 ...  22  33  54]]"
630,4542,0.035081502,COVID-719.png,"[[26 26 26 ... 17 17 18]
 [29 29 29 ... 17 18 19]
 [28 28 29 ... 19 16 17]
 ...
 [31 32 32 ... 41 13 17]
 [31 30 31 ... 51 19 16]
 [27 28 28 ... 54 27 13]]"
631,3570,0.035079442,COVID-955.png,"[[215 197 194 ... 213 211 205]
 [149 101  92 ... 133 126 109]
 [100  30  14 ...  82  68  40]
 ...
 [129  82  77 ...  94 121 168]
 [149 112 107 ... 121 141 177]
 [215 204 205 ... 188 195 208]]"
632,4731,0.035072226,COVID-445.png,"[[249 214 159 ...   1   1   1]
 [237 174  92 ...   0   0   0]
 [232 162  73 ...   0   0   0]
 ...
 [149 129 120 ... 164 163 163]
 [145 141 130 ... 164 163 165]
 [139 134 131 ... 162 161 163]]"
633,4836,0.035066564,COVID-1394.png,"[[ 7  6  6 ...  5  4  2]
 [ 6  6  6 ...  6  5  3]
 [ 5  6  6 ...  6  6  4]
 ...
 [ 7  8 12 ...  7  8  5]
 [ 8  7 11 ...  7  7  5]
 [ 7  8  9 ...  7  7  5]]"
634,4520,0.035054035,COVID-3353.png,"[[ 12  12  12 ...  66 108 108]
 [  2   2   2 ...  56  98 100]
 [  0   0   0 ...  53  94  95]
 ...
 [ 19  16  16 ...   9  12  12]
 [ 21  18  18 ...  29  35  31]
 [ 31  28  27 ...  97 108  85]]"
635,1720,0.035036724,Normal-699.png,"[[0 0 0 ... 6 0 0]
 [0 0 0 ... 7 0 0]
 [1 1 1 ... 7 0 0]
 ...
 [0 0 3 ... 0 0 0]
 [0 0 2 ... 0 0 0]
 [0 0 2 ... 0 0 0]]"
636,4130,0.03503117,COVID-889.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
637,3661,0.03502301,COVID-16.png,"[[39 47 43 ... 10 10 10]
 [38 43 42 ... 10 10 10]
 [35 39 37 ... 10 10 10]
 ...
 [17 21 27 ... 10 10 10]
 [18 21 25 ... 10 10 10]
 [16 19 22 ... 10 10 10]]"
638,4487,0.0350153,COVID-3018.png,"[[ 19   3   0 ...   2   4  22]
 [ 19   3   0 ...  33   0  22]
 [ 19   3   0 ...  43   0  22]
 ...
 [228 228 229 ... 247 239 189]
 [219 218 219 ... 236 227 182]
 [157 151 150 ... 162 158 131]]"
639,2368,0.03499215,Normal-3816.png,"[[212 211 210 ... 218 218 220]
 [212 210 209 ... 217 216 218]
 [211 210 209 ... 215 215 217]
 ...
 [221 221 220 ... 218 219 220]
 [222 221 221 ... 219 220 221]
 [222 222 222 ... 219 220 221]]"
640,7972,0.034977645,Lung_Opacity-3208.png,"[[  2   1   1 ...   0   0   0]
 [  2   1   1 ...   0   0   0]
 [  2   1   1 ...   0   0   0]
 ...
 [154 156 156 ... 202 200 188]
 [190 193 196 ... 222 221 207]
 [209 211 213 ... 235 234 219]]"
641,4162,0.03496959,COVID-2455.png,"[[44 22 17 ... 19 25 46]
 [43 21 17 ... 26 31 51]
 [45 26 23 ... 32 37 55]
 ...
 [94 79 76 ... 54 58 73]
 [95 80 77 ... 55 59 74]
 [96 82 79 ... 57 60 76]]"
642,5374,0.034965802,COVID-187.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 0 1 ... 0 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]"
643,1081,0.03496,Normal-8886.png,"[[ 8  8  8 ...  9 10 11]
 [ 8  8  8 ...  9 10 11]
 [ 8  8  8 ...  8  9 11]
 ...
 [ 8  8  8 ... 11 15 16]
 [ 9  9  9 ... 15 21 25]
 [11 11 11 ... 20 29 35]]"
644,4860,0.034949783,COVID-47.png,"[[185 162 156 ... 132 135 154]
 [181 160 153 ... 123 125 144]
 [187 166 157 ... 121 121 140]
 ...
 [ 43   7   0 ...   0   5  32]
 [ 55  19  10 ...  11  17  42]
 [116  84  77 ...  71  76  99]]"
645,8116,0.034947015,Lung_Opacity-1477.png,"[[182 179 175 ... 170 170 160]
 [179 177 172 ... 168 168 158]
 [178 174 169 ... 166 166 157]
 ...
 [  9   9   9 ...  10  11   8]
 [  9   9   9 ...   9  10   8]
 [  9   9   9 ...   9  10   8]]"
646,951,0.03493209,Normal-7234.png,"[[ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 ...
 [21 21 20 ... 23 24 23]
 [22 22 21 ... 23 25 25]
 [20 20 19 ... 21 24 24]]"
647,1576,0.034927662,Normal-9497.png,"[[  1   3   3 ... 104 106 106]
 [  3   5   5 ... 189 185 184]
 [  2   5   5 ... 203 199 196]
 ...
 [  6  12  13 ...   9   9  11]
 [  5  12  13 ...  11   8  11]
 [  5  10  12 ...  14   9  11]]"
648,5609,0.034919173,COVID-589.png,"[[ 76  77  74 ...   0   0   0]
 [ 83  82  79 ...   0   0   0]
 [104  99  93 ...   0   0   0]
 ...
 [159 159 160 ... 189 188 187]
 [158 158 159 ... 188 187 186]
 [157 157 158 ... 187 186 185]]"
649,5352,0.03490083,COVID-3363.png,"[[ 12  12  12 ...  88 149 119]
 [  2   2   2 ...  80 142 112]
 [  0   0   0 ...  77 139 110]
 ...
 [ 21  12   7 ...  40  45  37]
 [ 24  13  10 ...  46  53  43]
 [ 35  25  21 ...  79  87  67]]"
650,1198,0.034897372,Normal-3585.png,"[[133 109  88 ... 203 238 226]
 [ 76  54  37 ... 143 202 219]
 [ 35  20  10 ...  86 145 186]
 ...
 [ 23  14   9 ...  26  42  63]
 [ 28  18  11 ...  33  51  69]
 [ 35  22  14 ...  42  60  75]]"
651,8795,0.034889534,Lung_Opacity-5304.png,"[[ 24  26  27 ... 159 153 139]
 [ 29  32  31 ... 192 180 153]
 [ 30  33  32 ... 170 174 158]
 ...
 [ 42  47  47 ... 157 158 142]
 [ 41  47  47 ... 154 153 138]
 [ 33  39  39 ... 133 132 118]]"
652,7902,0.03488237,Lung_Opacity-2575.png,"[[ 4  5  5 ...  6  6  6]
 [ 4  5  4 ...  6  6  6]
 [ 3  5  4 ...  6  6  5]
 ...
 [36 30 22 ... 95 71 38]
 [15 20 19 ... 91 57 38]
 [12 16 14 ... 58 36 31]]"
