,selected_image_indices,value,selected_image_names,selected_images,selected_image_classes
210,3424,0.036143497,3a6e9730b298.png,"[[[4 4 6]
  [4 4 7]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 7]
  [5 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 5 6]
  [4 5 6]
  [4 4 6]]

 [[4 4 6]
  [5 4 6]
  [4 4 7]
  ...
  [5 4 7]
  [4 5 6]
  [4 4 6]]

 ...

 [[5 4 6]
  [5 4 7]
  [5 4 7]
  ...
  [6 6 7]
  [6 5 7]
  [6 5 7]]

 [[4 4 7]
  [5 4 7]
  [4 4 6]
  ...
  [6 6 7]
  [6 6 7]
  [6 5 7]]

 [[4 4 7]
  [4 4 6]
  [5 4 7]
  ...
  [6 6 6]
  [5 6 6]
  [5 6 6]]]",Severe
211,331,0.036119707,7214fc7cbe03.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
212,1950,0.036098987,4b1001050f1d.png,"[[[6 6 6]
  [6 6 7]
  [7 5 7]
  ...
  [7 5 8]
  [7 5 8]
  [7 5 7]]

 [[6 6 7]
  [6 6 7]
  [7 5 7]
  ...
  [8 6 7]
  [7 5 7]
  [7 5 6]]

 [[7 5 7]
  [6 5 7]
  [7 5 6]
  ...
  [8 6 7]
  [8 5 7]
  [8 5 6]]

 ...

 [[6 5 7]
  [6 5 7]
  [6 6 6]
  ...
  [7 6 7]
  [6 5 6]
  [7 5 7]]

 [[6 5 7]
  [6 5 6]
  [6 5 6]
  ...
  [7 5 7]
  [6 5 7]
  [7 5 8]]

 [[6 5 6]
  [6 5 6]
  [6 5 7]
  ...
  [6 6 7]
  [6 6 7]
  [6 5 6]]]",Mild
213,3507,0.036056206,7d626a7ffe76.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]]",Severe
214,3661,0.035987467,6089fa333013.png,"[[[4 4 6]
  [5 4 7]
  [4 4 6]
  ...
  [4 4 7]
  [4 5 7]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [5 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 7]
  [4 4 7]
  [4 4 6]
  ...
  [4 4 7]
  [4 4 6]
  [4 4 6]]

 ...

 [[5 5 7]
  [5 5 7]
  [4 4 7]
  ...
  [4 4 7]
  [4 4 7]
  [4 4 7]]

 [[4 4 7]
  [5 4 7]
  [5 4 7]
  ...
  [4 5 7]
  [4 4 7]
  [4 4 7]]

 [[4 4 6]
  [5 4 6]
  [5 4 7]
  ...
  [4 5 7]
  [4 4 6]
  [4 4 6]]]",Severe
215,2528,0.035949893,be7bc89f5fec.png,"[[[2 1 0]
  [2 1 0]
  [1 0 0]
  ...
  [1 0 0]
  [2 1 0]
  [2 1 0]]

 [[1 0 0]
  [1 0 0]
  [2 1 0]
  ...
  [2 1 0]
  [2 1 0]
  [1 0 0]]

 [[1 0 0]
  [0 0 0]
  [2 1 0]
  ...
  [2 1 0]
  [2 1 0]
  [1 0 0]]

 ...

 [[0 2 0]
  [1 0 0]
  [4 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 3]]

 [[1 0 3]
  [0 0 0]
  [1 0 0]
  ...
  [0 1 0]
  [0 1 0]
  [3 0 3]]

 [[4 0 4]
  [0 1 0]
  [0 3 0]
  ...
  [0 1 0]
  [0 1 0]
  [3 0 3]]]",Mild
216,2894,0.03591106,d85a842d20bd.png,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 2]
  [1 1 2]
  [2 1 2]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 1]
  [2 1 2]
  [1 1 1]]

 [[1 1 1]
  [2 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [2 1 2]
  ...
  [2 1 1]
  [1 1 1]
  [1 1 1]]]",Mild
217,3091,0.035874907,7c52fe73e748.png,"[[[1 0 1]
  [2 0 2]
  [1 0 1]
  ...
  [2 0 2]
  [2 0 2]
  [2 0 2]]

 [[2 0 2]
  [2 0 2]
  [1 0 1]
  ...
  [1 0 1]
  [2 0 2]
  [2 0 2]]

 [[2 0 2]
  [1 0 1]
  [1 0 1]
  ...
  [1 0 1]
  [1 0 1]
  [2 0 2]]

 ...

 [[1 0 1]
  [2 0 2]
  [2 0 2]
  ...
  [2 0 2]
  [2 0 2]
  [2 0 2]]

 [[2 0 2]
  [2 0 2]
  [2 0 2]
  ...
  [2 0 2]
  [2 0 2]
  [2 0 2]]

 [[1 0 1]
  [1 0 1]
  [1 0 1]
  ...
  [2 0 2]
  [1 0 1]
  [1 0 1]]]",Mild
218,377,0.03580625,682312e82ee3.png,"[[[10  8 13]
  [10  8 13]
  [10  8 13]
  ...
  [ 9  8 13]
  [ 9  8 14]
  [ 9  8 14]]

 [[10  8 14]
  [10  8 14]
  [10  8 14]
  ...
  [ 9  8 13]
  [ 9  8 14]
  [10  8 13]]

 [[10  8 13]
  [10  8 14]
  [10  8 13]
  ...
  [10  8 13]
  [ 9  8 13]
  [ 9  8 13]]

 ...

 [[ 9  8 14]
  [ 9  8 14]
  [ 9  8 14]
  ...
  [10  8 14]
  [10  8 14]
  [10  8 14]]

 [[ 9  8 13]
  [ 9  8 14]
  [ 9  8 14]
  ...
  [10  8 13]
  [ 9  8 13]
  [ 9  8 13]]

 [[ 9  7 13]
  [ 9  8 13]
  [10  8 13]
  ...
  [10  8 14]
  [ 9  8 13]
  [ 9  8 13]]]",Normal
219,3415,0.03577552,7c90ab025331.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 1 1]
  [3 1 2]
  [2 0 1]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[2 0 1]
  [3 2 2]
  [1 1 1]
  ...
  [3 1 2]
  [2 1 2]
  [1 1 1]]

 [[3 1 2]
  [2 1 1]
  [1 1 1]
  ...
  [2 0 1]
  [2 1 1]
  [1 1 1]]

 [[1 1 1]
  [3 1 2]
  [2 0 1]
  ...
  [1 1 1]
  [2 1 1]
  [1 2 1]]]",Severe
220,1524,0.03573204,ad029ba7fa8b.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
221,3484,0.035701085,187f6ccda87a.png,"[[[2 0 1]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[3 1 2]
  [3 1 2]
  [2 1 2]
  ...
  [1 2 2]
  [1 1 1]
  [2 2 2]]

 [[2 1 1]
  [3 1 2]
  [1 1 1]
  ...
  [2 2 2]
  [1 1 1]
  [2 1 1]]

 ...

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [2 2 2]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [2 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Severe
222,2977,0.03568526,ea4dcb055139.png,"[[[4 4 6]
  [4 4 7]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 7]]

 ...

 [[4 4 6]
  [4 4 7]
  [5 4 7]
  ...
  [4 5 7]
  [5 4 7]
  [5 4 6]]

 [[4 4 7]
  [5 4 6]
  [5 4 7]
  ...
  [4 5 7]
  [4 5 7]
  [5 4 7]]

 [[4 4 7]
  [4 4 6]
  [5 4 7]
  ...
  [5 5 7]
  [4 4 7]
  [5 4 6]]]",Mild
223,1253,0.035635028,6c9c902a97de.png,"[[[1 1 1]
  [1 1 1]
  [3 0 1]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[1 1 1]
  [1 1 1]
  [4 1 2]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[1 1 1]
  [1 1 1]
  [3 0 1]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 ...

 [[1 1 1]
  [0 0 0]
  [1 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [1 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [1 1 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
224,2205,0.035620604,0519b934f6b1.png,"[[[4 4 6]
  [5 4 6]
  [4 4 7]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 6]]

 [[4 4 6]
  [5 4 7]
  [5 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 6]]

 ...

 [[5 3 6]
  [5 4 7]
  [5 5 7]
  ...
  [5 5 6]
  [5 4 7]
  [5 4 6]]

 [[5 4 6]
  [5 4 7]
  [5 4 7]
  ...
  [5 6 7]
  [5 4 6]
  [5 4 6]]

 [[4 5 6]
  [5 4 7]
  [5 5 8]
  ...
  [6 5 6]
  [5 5 6]
  [5 5 6]]]",Mild
225,3235,0.03556934,8f318a978844.png,"[[[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 ...

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 [[2 0 1]
  [2 0 1]
  [2 0 1]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]]",Severe
226,3203,0.035532854,4f0866b90c27.png,"[[[1 1 1]
  [2 2 2]
  [2 2 2]
  ...
  [1 1 1]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 ...

 [[3 1 2]
  [3 2 2]
  [2 3 3]
  ...
  [3 1 2]
  [4 2 3]
  [3 1 2]]

 [[3 1 2]
  [3 2 2]
  [2 3 2]
  ...
  [4 2 3]
  [3 2 2]
  [3 1 2]]

 [[3 1 2]
  [4 2 3]
  [3 3 3]
  ...
  [4 2 3]
  [3 2 2]
  [2 2 2]]]",Severe
227,920,0.035429977,7f43becd3e83.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
228,2054,0.035419833,3044022c6969.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]]",Mild
229,81,0.035354324,b0c9a492e068.png,"[[[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 7]
  ...
  [4 4 6]
  [4 4 6]
  [4 3 6]]

 ...

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 7]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 7]
  [4 4 7]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 7]
  [4 4 6]
  [4 4 6]]]",Normal
230,1975,0.035337742,03e25101e8e8.png,"[[[11  6  3]
  [10  5  2]
  [10  5  2]
  ...
  [ 9  5  2]
  [10  5  2]
  [10  3  3]]

 [[ 9  5  2]
  [10  6  3]
  [11  5  2]
  ...
  [10  5  2]
  [10  5  2]
  [ 9  4  2]]

 [[10  6  3]
  [10  6  3]
  [10  5  2]
  ...
  [10  5  2]
  [ 9  5  2]
  [10  4  3]]

 ...

 [[ 9  5  2]
  [ 9  5  2]
  [ 9  5  4]
  ...
  [ 9  4  4]
  [ 8  4  3]
  [ 9  4  2]]

 [[ 9  5  4]
  [ 9  4  3]
  [ 9  5  2]
  ...
  [10  4  4]
  [ 9  4  3]
  [ 8  3  2]]

 [[ 9  4  4]
  [10  5  4]
  [ 9  5  4]
  ...
  [ 9  5  2]
  [ 9  5  3]
  [ 9  3  3]]]",Mild
231,1042,0.035264518,be3a7d9e981e.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
232,2406,0.035250083,7356dd08b0ae.png,"[[[1 0 0]
  [2 1 0]
  [1 0 0]
  ...
  [1 0 0]
  [1 0 0]
  [1 0 0]]

 [[2 1 0]
  [1 0 0]
  [1 0 0]
  ...
  [1 0 0]
  [2 0 1]
  [2 0 1]]

 [[2 1 0]
  [2 1 0]
  [2 1 0]
  ...
  [2 0 1]
  [2 0 1]
  [2 0 1]]

 ...

 [[0 0 3]
  [3 0 0]
  [0 1 0]
  ...
  [1 0 0]
  [0 0 2]
  [0 0 1]]

 [[1 0 3]
  [1 0 0]
  [0 1 0]
  ...
  [0 0 2]
  [0 0 0]
  [1 0 0]]

 [[2 0 3]
  [0 2 0]
  [1 1 0]
  ...
  [0 0 2]
  [0 0 0]
  [3 0 0]]]",Mild
233,3039,0.03522185,11b5c77fbf79.png,"[[[10  8 13]
  [10  8 13]
  [10  8 14]
  ...
  [10  8 14]
  [10  8 14]
  [10  8 13]]

 [[10  8 14]
  [10  8 14]
  [10  8 14]
  ...
  [11  8 14]
  [10  8 14]
  [10  8 14]]

 [[10  8 13]
  [10  8 14]
  [11  9 14]
  ...
  [10  8 14]
  [10  8 14]
  [10  8 13]]

 ...

 [[10  8 14]
  [10  8 14]
  [11  9 14]
  ...
  [11  9 14]
  [11  9 14]
  [11  9 15]]

 [[10  8 13]
  [10  8 14]
  [10  9 14]
  ...
  [11  9 13]
  [11  9 13]
  [11  9 14]]

 [[11  8 14]
  [10  8 14]
  [11  9 15]
  ...
  [11  9 14]
  [11  9 13]
  [11 10 14]]]",Mild
234,1165,0.03517759,57db4781e7ec.png,"[[[3 2 0]
  [3 2 0]
  [2 1 0]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[3 2 0]
  [3 2 0]
  [2 1 0]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[2 1 0]
  [2 1 0]
  [2 1 0]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
235,1900,0.035143286,54dc6e8107cd.png,"[[[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [4 2 3]
  [2 2 2]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [4 2 3]
  [3 3 3]
  [3 3 3]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [4 2 3]
  [3 3 3]
  [3 3 3]]

 ...

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 3 3]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 2 3]
  [3 2 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 3 3]
  [2 2 2]]]",Mild
236,1194,0.03511956,0097f532ac9f.png,"[[[10  9 13]
  [10  9 14]
  [10  9 15]
  ...
  [10  9 14]
  [10  9 14]
  [10  9 14]]

 [[10  9 14]
  [10  8 14]
  [10  9 14]
  ...
  [10  9 14]
  [10  9 14]
  [10  9 14]]

 [[11  8 14]
  [10  9 15]
  [10  9 14]
  ...
  [10  9 14]
  [10  8 14]
  [10  8 14]]

 ...

 [[10  8 14]
  [10  9 14]
  [10  9 14]
  ...
  [10  9 14]
  [10  8 14]
  [10  8 14]]

 [[10  9 14]
  [10  9 15]
  [10  9 14]
  ...
  [10  9 14]
  [10  9 14]
  [10  8 14]]

 [[10  9 14]
  [10  9 14]
  [10  9 14]
  ...
  [10  9 14]
  [10  8 14]
  [10  9 14]]]",Normal
237,3544,0.035082825,d16398c971e9.png,"[[[1 1 1]
  [3 1 2]
  [2 2 2]
  ...
  [1 1 1]
  [2 1 2]
  [2 0 1]]

 [[2 1 2]
  [3 1 2]
  [2 1 1]
  ...
  [2 1 1]
  [1 1 1]
  [2 1 2]]

 [[3 0 1]
  [3 1 2]
  [1 1 2]
  ...
  [3 1 2]
  [1 1 1]
  [1 1 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Severe
238,816,0.03507003,6d6be4cfc73f.png,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 0 0]
  [2 1 0]
  [3 2 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 0 0]
  [2 1 0]
  [3 2 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]

 [[0 0 0]
  [2 2 2]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Normal
239,1002,0.035012227,d6f36ec5564a.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
240,3494,0.03500394,f64214bed40e.png,"[[[5 4 6]
  [5 4 6]
  [5 5 6]
  ...
  [5 4 6]
  [5 4 6]
  [4 4 6]]

 [[5 5 7]
  [5 4 6]
  [5 4 6]
  ...
  [5 4 7]
  [5 4 7]
  [4 4 6]]

 [[5 4 6]
  [5 5 6]
  [5 5 7]
  ...
  [5 4 6]
  [5 4 6]
  [4 4 6]]

 ...

 [[5 4 6]
  [5 4 7]
  [5 5 7]
  ...
  [5 5 7]
  [4 4 7]
  [5 4 5]]

 [[5 4 6]
  [5 4 7]
  [5 5 7]
  ...
  [4 4 6]
  [5 4 6]
  [5 3 7]]

 [[5 4 6]
  [5 4 7]
  [5 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 7]]]",Severe
241,3429,0.03494948,702de9dcde32.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]]",Severe
242,3545,0.034899905,0981195eb9fb.png,"[[[1 1 1]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 1]
  [2 2 2]
  [2 2 2]]

 [[2 1 1]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 1]
  [2 1 1]
  [1 1 1]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 1 2]
  [3 1 2]
  [3 0 1]]

 ...

 [[2 2 2]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Severe
243,2930,0.034864232,9ad92f1c1542.png,"[[[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [3 1 2]
  [1 1 1]
  [2 2 2]]]",Mild
244,486,0.03481094,f002ce614c59.png,"[[[5 6 7]
  [6 6 7]
  [6 6 7]
  ...
  [5 5 6]
  [5 4 6]
  [5 5 6]]

 [[6 6 7]
  [6 6 7]
  [6 6 7]
  ...
  [4 5 7]
  [5 5 7]
  [5 5 7]]

 [[6 6 7]
  [6 5 7]
  [6 6 7]
  ...
  [4 5 7]
  [4 5 7]
  [5 5 6]]

 ...

 [[6 6 7]
  [6 5 8]
  [6 5 8]
  ...
  [5 5 7]
  [5 5 6]
  [5 5 7]]

 [[6 5 7]
  [6 5 9]
  [6 5 7]
  ...
  [5 5 7]
  [5 5 7]
  [4 5 6]]

 [[6 5 8]
  [6 6 7]
  [6 6 7]
  ...
  [5 5 7]
  [5 5 7]
  [5 5 7]]]",Normal
